model,idx,bks,pred,gap_pct,miss,over,rout,mcap,time,prec,total,feasible
qwen2_rslora,178,1420,1420,0.0000,0,0,0,0,0,0,0,True
qwen2_rslora,179,1867,2058,10.2300,6,0,6,0,7,2,21,False
qwen2_rslora,180,441,479,8.6200,0,0,0,0,0,0,0,True
qwen2_rslora,181,1052,1106,5.1300,0,0,0,0,0,0,0,True
qwen2_rslora,182,162,162,0.0000,0,0,0,0,0,0,0,True
qwen2_rslora,183,1527,1527,0.0000,0,0,0,0,0,0,0,True
qwen2_rslora,184,667,856,28.3400,0,0,0,0,1,0,1,False
qwen2_rslora,185,1851,1906,2.9700,0,0,0,0,0,0,0,True
qwen2_rslora,186,1335,1435,7.4900,0,0,0,0,0,0,0,True
qwen2_rslora,187,2042,2658,30.1700,3,3,4,6,4,2,22,False
qwen2_rslora,188,1700,1990,17.0600,0,1,0,0,0,0,1,False
qwen2_rslora,189,1390,1572,13.0900,0,0,0,0,0,0,0,True
qwen2_rslora,190,1296,1387,7.0200,0,0,0,0,2,0,2,False
qwen2_rslora,191,1451,1451,0.0000,0,0,0,0,0,0,0,True
qwen2_rslora,192,143,151,5.5900,0,0,0,0,0,0,0,True
qwen2_rslora,193,860,972,13.0200,0,0,0,0,1,0,1,False
qwen2_rslora,194,1187,1187,0.0000,0,0,0,0,0,0,0,True
qwen2_rslora,195,219,413,88.5800,0,8,9,1,2,0,20,False
qwen2_rslora,196,2582,2862,10.8400,0,0,0,0,0,0,0,True
qwen2_rslora,197,1876,2346,25.0500,0,7,9,1,1,0,18,False
qwen2_rslora,198,1888,1894,0.3200,0,0,0,0,1,0,1,False
qwen2_rslora,199,402,469,16.6700,0,0,0,0,0,0,0,True
qwen2_rslora,200,1622,2010,23.9200,3,0,2,1,3,0,9,False
llama_lora,1,977,977,0.0000,0,0,0,0,0,0,0,True
llama_lora,2,941,1138,20.9400,0,0,0,0,0,0,0,True
llama_lora,3,1402,1402,0.0000,0,0,0,0,0,0,0,True
llama_lora,4,1565,1598,2.1100,0,0,0,0,0,0,0,True
llama_lora,5,1286,1286,0.0000,0,0,0,0,0,0,0,True
llama_lora,6,449,449,0.0000,0,0,0,0,0,0,0,True
llama_lora,7,462,509,10.1700,0,0,0,0,0,0,0,True
llama_lora,8,498,498,0.0000,0,0,0,0,0,0,0,True
llama_lora,9,1157,1157,0.0000,0,0,0,0,0,0,0,True
llama_lora,10,71,71,0.0000,0,0,0,0,0,0,0,True
llama_lora,11,146,146,0.0000,0,0,0,0,0,0,0,True
llama_lora,12,409,409,0.0000,0,0,0,0,0,0,0,True
llama_lora,13,1289,1289,0.0000,0,0,0,0,0,0,0,True
llama_lora,14,525,525,0.0000,0,0,0,0,0,0,0,True
llama_lora,15,854,876,2.5800,1,0,0,0,0,0,1,False
llama_lora,16,2499,2625,5.0400,0,0,0,0,0,0,0,True
llama_lora,17,1223,1461,19.4600,0,0,0,0,0,0,0,True
llama_lora,18,955,1270,32.9800,0,0,0,0,0,0,0,True
llama_lora,19,332,332,0.0000,0,0,0,0,0,0,0,True
llama_lora,20,686,698,1.7500,0,0,0,0,0,0,0,True
llama_lora,21,358,358,0.0000,0,0,0,0,0,0,0,True
llama_lora,22,2396,2396,0.0000,0,0,0,0,0,0,0,True
llama_lora,23,127,143,12.6000,0,0,0,0,0,0,0,True
llama_lora,24,2960,3097,4.6300,0,0,0,0,0,0,0,True
llama_lora,25,1402,1548,10.4100,0,0,0,0,0,0,0,True
llama_lora,26,374,418,11.7600,0,0,0,0,0,0,0,True
llama_lora,27,2277,2380,4.5200,0,0,0,0,0,0,0,True
llama_lora,28,490,505,3.0600,0,0,0,0,0,0,0,True
llama_lora,29,755,755,0.0000,0,0,0,0,0,0,0,True
llama_lora,30,2566,2776,8.1800,0,0,0,0,0,0,0,True
llama_lora,31,280,280,0.0000,0,0,0,0,0,0,0,True
llama_lora,32,1651,1772,7.3300,0,0,0,0,0,0,0,True
llama_lora,33,300,300,0.0000,0,0,0,0,0,0,0,True
llama_lora,34,1580,1778,12.5300,0,0,0,0,0,0,0,True
llama_lora,35,427,478,11.9400,0,0,0,0,0,0,0,True
llama_lora,36,2614,2633,0.7300,0,0,0,0,0,0,0,True
llama_lora,37,65,70,7.6900,0,0,0,0,0,0,0,True
llama_lora,38,521,565,8.4500,0,0,0,0,0,0,0,True
llama_lora,39,309,309,0.0000,0,0,0,0,0,0,0,True
llama_lora,40,2180,2180,0.0000,0,0,0,0,0,0,0,True
llama_lora,41,1709,1709,0.0000,0,0,0,0,0,0,0,True
llama_lora,42,1271,1281,0.7900,0,0,0,0,0,0,0,True
llama_lora,43,1442,1491,3.4000,0,0,0,0,0,0,0,True
llama_lora,44,1525,1525,0.0000,0,0,0,0,0,0,0,True
llama_lora,45,523,523,0.0000,0,0,0,0,0,0,0,True
llama_lora,46,857,1095,27.7700,0,0,0,0,0,0,0,True
llama_lora,47,1019,1047,2.7500,0,0,0,0,0,0,0,True
llama_lora,48,2597,2597,0.0000,0,0,0,0,0,0,0,True
llama_lora,49,2987,3727,24.7700,0,0,0,0,0,0,0,True
llama_lora,50,2590,2715,4.8300,0,0,0,0,0,0,0,True
llama_lora,51,1430,1430,0.0000,0,0,0,0,0,0,0,True
llama_lora,52,435,435,0.0000,0,0,0,0,0,0,0,True
llama_lora,53,1598,1598,0.0000,0,0,0,0,0,0,0,True
llama_lora,54,422,446,5.6900,0,0,0,0,0,0,0,True
llama_lora,55,1365,1407,3.0800,0,0,0,0,0,0,0,True
llama_lora,56,1077,1138,5.6600,0,1,0,0,0,0,1,False
llama_lora,57,242,269,11.1600,0,0,0,0,0,0,0,True
llama_lora,58,727,727,0.0000,0,0,0,0,0,0,0,True
llama_lora,59,861,869,0.9300,0,0,0,0,0,0,0,True
llama_lora,60,2466,2852,15.6500,2,1,0,0,0,0,3,False
llama_lora,61,693,713,2.8900,0,0,0,0,0,0,0,True
llama_lora,62,1466,1650,12.5500,0,0,0,0,0,0,0,True
llama_lora,63,45,48,6.6700,0,0,0,0,0,0,0,True
llama_lora,64,1819,2013,10.6700,0,0,0,0,0,0,0,True
llama_lora,65,591,719,21.6600,0,0,0,0,0,0,0,True
llama_lora,66,532,601,12.9700,0,0,0,0,0,0,0,True
llama_lora,67,1064,1238,16.3500,0,0,0,0,0,0,0,True
llama_lora,68,1157,1324,14.4300,0,0,0,0,0,0,0,True
llama_lora,69,1121,1121,0.0000,0,0,0,0,0,0,0,True
llama_lora,70,545,602,10.4600,0,0,0,0,0,0,0,True
llama_lora,71,1016,1179,16.0400,0,0,0,0,0,0,0,True
llama_lora,72,674,674,0.0000,0,0,0,0,0,0,0,True
llama_lora,73,340,357,5.0000,0,0,0,0,0,0,0,True
llama_lora,74,329,362,10.0300,0,0,0,0,0,0,0,True
llama_lora,75,1621,1621,0.0000,0,1,0,0,0,0,1,False
llama_lora,76,744,796,6.9900,0,0,0,0,0,0,0,True
llama_lora,77,2435,2587,6.2400,0,0,0,0,0,0,0,True
llama_lora,78,698,698,0.0000,0,0,0,0,0,0,0,True
llama_lora,79,1414,1597,12.9400,0,0,0,0,0,0,0,True
llama_lora,80,2241,2585,15.3500,0,0,0,0,0,0,0,True
llama_lora,81,364,364,0.0000,0,0,0,0,1,0,1,False
llama_lora,82,4012,5872,46.3600,0,0,11,2,8,1,22,False
llama_lora,83,338,338,0.0000,0,0,0,0,0,0,0,True
llama_lora,84,930,930,0.0000,0,0,0,0,0,0,0,True
llama_lora,85,2063,2366,14.6900,0,0,0,0,0,0,0,True
llama_lora,86,495,495,0.0000,0,0,0,0,0,0,0,True
llama_lora,87,1884,2159,14.6000,0,0,0,0,0,0,0,True
llama_lora,88,1328,1373,3.3900,0,0,0,0,0,0,0,True
llama_lora,89,250,250,0.0000,0,0,0,0,0,0,0,True
llama_lora,90,301,301,0.0000,0,0,0,0,0,0,0,True
llama_lora,91,1685,1828,8.4900,0,0,0,0,0,0,0,True
llama_lora,92,2329,2569,10.3000,1,0,0,0,0,0,1,False
llama_lora,93,2787,3013,8.1100,0,0,0,0,0,0,0,True
llama_lora,94,177,177,0.0000,0,0,0,0,0,0,0,True
llama_lora,95,706,747,5.8100,0,0,0,0,0,0,0,True
llama_lora,96,822,837,1.8200,0,0,0,0,0,0,0,True
llama_lora,97,571,676,18.3900,0,0,0,0,0,0,0,True
llama_lora,98,422,422,0.0000,0,0,0,0,0,0,0,True
llama_lora,99,895,1040,16.2000,0,0,0,0,0,0,0,True
llama_lora,100,2448,2593,5.9200,0,0,0,0,0,0,0,True
llama_lora,101,2704,2943,8.8400,0,0,0,0,0,0,0,True
llama_lora,102,999,1115,11.6100,0,0,0,0,0,0,0,True
llama_lora,103,1063,1090,2.5400,0,0,0,0,0,0,0,True
llama_lora,104,1136,1209,6.4300,0,0,0,0,0,0,0,True
llama_lora,105,2374,2542,7.0800,0,0,0,0,0,0,0,True
llama_lora,106,445,448,0.6700,0,0,0,0,0,0,0,True
llama_lora,107,435,435,0.0000,0,0,0,0,0,0,0,True
llama_lora,108,1605,1605,0.0000,0,0,0,0,0,0,0,True
llama_lora,109,1757,1757,0.0000,0,0,0,0,0,0,0,True
llama_lora,110,1637,1693,3.4200,0,0,0,0,0,0,0,True
llama_lora,111,154,166,7.7900,0,0,0,0,0,0,0,True
llama_lora,112,2959,3137,6.0200,0,0,0,0,0,0,0,True
llama_lora,113,947,947,0.0000,0,0,0,0,0,0,0,True
llama_lora,114,958,1016,6.0500,0,0,0,0,0,0,0,True
llama_lora,115,639,684,7.0400,0,0,0,0,0,0,0,True
llama_lora,116,753,753,0.0000,0,0,0,0,0,0,0,True
llama_lora,117,878,1025,16.7400,0,0,0,0,0,0,0,True
llama_lora,118,1561,1634,4.6800,0,0,0,0,0,0,0,True
llama_lora,119,1504,1548,2.9300,0,0,0,0,0,0,0,True
llama_lora,120,157,170,8.2800,1,0,0,0,0,0,1,False
llama_lora,121,1041,1331,27.8600,0,0,0,0,0,0,0,True
llama_lora,122,53,53,0.0000,0,0,0,0,0,0,0,True
llama_lora,123,356,357,0.2800,0,0,0,0,0,0,0,True
llama_lora,124,486,614,26.3400,0,0,0,0,0,0,0,True
llama_lora,125,1681,1763,4.8800,0,0,0,0,0,0,0,True
llama_lora,126,890,890,0.0000,0,0,0,0,0,0,0,True
llama_lora,127,1315,1355,3.0400,0,0,0,0,0,0,0,True
llama_lora,128,520,531,2.1200,0,0,0,0,0,0,0,True
llama_lora,129,972,972,0.0000,0,0,0,0,0,0,0,True
llama_lora,130,58,64,10.3400,0,0,0,0,0,0,0,True
llama_lora,131,59,59,0.0000,0,0,0,0,0,0,0,True
llama_lora,132,2917,3296,12.9900,0,0,0,0,0,0,0,True
llama_lora,133,3106,3574,15.0700,0,0,0,0,0,0,0,True
llama_lora,134,1271,1372,7.9500,0,0,0,0,0,0,0,True
llama_lora,135,2891,3213,11.1400,0,0,0,0,0,0,0,True
llama_lora,136,1810,1914,5.7500,0,0,0,0,0,0,0,True
llama_lora,137,2875,2960,2.9600,0,0,0,0,0,0,0,True
llama_lora,138,1493,1560,4.4900,0,0,0,0,0,0,0,True
llama_lora,139,1230,1358,10.4100,0,0,0,0,0,0,0,True
llama_lora,140,802,802,0.0000,0,0,0,0,0,0,0,True
llama_lora,141,466,466,0.0000,0,0,0,0,0,0,0,True
llama_lora,142,1434,1434,0.0000,0,0,0,0,0,0,0,True
llama_lora,143,1654,1654,0.0000,0,0,0,0,0,0,0,True
llama_lora,144,3094,3408,10.1500,0,0,0,0,0,0,0,True
llama_lora,145,2117,2357,11.3400,0,0,0,0,0,0,0,True
llama_lora,146,931,941,1.0700,0,0,0,0,0,0,0,True
llama_lora,147,1336,1336,0.0000,0,0,0,0,0,0,0,True
llama_lora,148,3185,3242,1.7900,0,0,4,10,0,0,14,False
llama_lora,149,856,856,0.0000,0,0,0,0,0,0,0,True
llama_lora,150,243,243,0.0000,0,0,0,0,0,0,0,True
llama_lora,151,1376,1376,0.0000,0,0,0,0,0,0,0,True
llama_lora,152,588,588,0.0000,0,0,0,0,0,0,0,True
llama_lora,153,2058,2058,0.0000,0,0,0,0,0,0,0,True
llama_lora,154,1331,1545,16.0800,0,0,0,0,0,0,0,True
llama_lora,155,2328,2437,4.6800,0,0,0,0,0,0,0,True
llama_lora,156,1639,1639,0.0000,0,0,0,0,0,0,0,True
llama_lora,157,804,824,2.4900,0,0,0,0,0,0,0,True
llama_lora,158,254,286,12.6000,0,0,0,0,0,0,0,True
llama_lora,159,1617,1707,5.5700,0,0,0,0,0,0,0,True
llama_lora,160,801,840,4.8700,0,0,0,0,0,0,0,True
llama_lora,161,1695,1924,13.5100,0,0,0,0,0,0,0,True
llama_lora,162,1383,1592,15.1100,0,0,0,0,0,0,0,True
llama_lora,163,2859,3433,20.0800,0,0,0,0,0,0,0,True
llama_lora,164,873,873,0.0000,0,0,0,0,0,0,0,True
llama_lora,165,543,543,0.0000,0,0,0,0,0,0,0,True
llama_lora,166,412,460,11.6500,0,0,0,0,0,0,0,True
llama_lora,167,583,583,0.0000,0,0,0,0,0,0,0,True
llama_lora,168,615,673,9.4300,1,0,0,0,0,0,1,False
llama_lora,169,545,545,0.0000,0,0,0,0,0,0,0,True
llama_lora,170,1799,1837,2.1100,0,0,0,0,0,0,0,True
llama_lora,171,72,72,0.0000,0,0,0,0,0,0,0,True
llama_lora,172,2254,2672,18.5400,0,0,0,0,0,0,0,True
llama_lora,173,870,890,2.3000,0,0,0,0,0,0,0,True
llama_lora,174,1258,1305,3.7400,0,0,0,0,0,0,0,True
llama_lora,175,612,748,22.2200,0,0,0,0,0,0,0,True
llama_lora,176,359,592,64.9000,0,15,0,1,0,0,16,False
llama_lora,177,57,62,8.7700,0,0,0,0,0,0,0,True
llama_lora,178,1420,1428,0.5600,0,0,0,0,0,0,0,True
llama_lora,179,1867,2083,11.5700,0,0,0,0,0,0,0,True
llama_lora,180,441,540,22.4500,0,0,0,0,0,0,0,True
llama_lora,181,1052,1129,7.3200,0,0,0,0,0,0,0,True
llama_lora,182,162,162,0.0000,0,0,0,0,0,0,0,True
llama_lora,183,1527,1527,0.0000,0,0,0,0,0,0,0,True
llama_lora,184,667,705,5.7000,0,0,0,0,0,0,0,True
llama_lora,185,1851,1906,2.9700,0,0,0,0,0,0,0,True
llama_lora,186,1335,1404,5.1700,0,0,0,0,0,0,0,True
llama_lora,187,2042,2306,12.9300,0,0,0,0,0,0,0,True
llama_lora,188,1700,1713,0.7600,0,0,0,0,0,0,0,True
llama_lora,189,1390,1550,11.5100,0,0,0,0,0,0,0,True
llama_lora,190,1296,1324,2.1600,0,0,0,0,0,0,0,True
llama_lora,191,1451,1481,2.0700,0,0,0,0,0,0,0,True
llama_lora,192,143,151,5.5900,0,0,0,0,0,0,0,True
llama_lora,193,860,865,0.5800,0,0,0,0,0,0,0,True
llama_lora,194,1187,1187,0.0000,0,0,0,0,0,0,0,True
llama_lora,195,219,257,17.3500,0,0,0,0,0,0,0,True
llama_lora,196,2582,2725,5.5400,0,0,0,0,0,0,0,True
llama_lora,197,1876,1879,0.1600,0,0,0,0,0,0,0,True
llama_lora,198,1888,2171,14.9900,0,0,0,0,0,0,0,True
llama_lora,199,402,402,0.0000,0,0,0,0,0,0,0,True
llama_lora,200,1622,1787,10.1700,0,0,0,0,0,0,0,True
rslora_v4_ck50,0,1972,2061,,0,0,0,0,0,0,0,True
rslora_v4_ck50,1,120,120,,0,0,0,0,0,0,0,True
rslora_v4_ck50,2,76,76,,0,0,0,0,0,0,0,True
rslora_v4_ck50,3,2320,2320,,0,0,0,0,0,0,0,True
rslora_v4_ck50,4,2464,2464,,0,0,0,0,0,0,0,True
rslora_v4_ck50,5,1165,1348,,0,0,0,2,0,0,2,False
rslora_v4_ck50,6,1160,1258,,0,0,0,0,0,0,0,True
rslora_v4_ck50,7,673,673,,0,0,0,0,0,0,0,True
rslora_v4_ck50,8,1335,1407,,0,0,0,0,0,0,0,True
rslora_v4_ck50,9,90,161,,0,17,0,0,0,0,17,False
rslora_v4_ck50,10,939,1002,,0,0,0,0,0,0,0,True
rslora_v4_ck50,11,741,741,,0,0,0,0,0,0,0,True
rslora_v4_ck50,12,92,92,,0,0,0,0,0,0,0,True
rslora_v4_ck50,13,4009,5249,,0,181,45,182,25,35,468,False
rslora_v4_ck50,14,1258,1342,,0,0,0,0,0,0,0,True
rslora_v4_ck50,15,1290,1290,,0,0,0,0,0,0,0,True
rslora_v4_ck50,16,1715,1904,,0,0,0,0,0,0,0,True
rslora_v4_ck50,17,1913,1913,,0,0,0,0,0,0,0,True
rslora_v4_ck50,18,571,571,,0,0,0,0,0,0,0,True
rslora_v4_ck50,19,2377,2377,,0,0,0,0,0,0,0,True
rslora_v4_ck50,20,1375,1384,,0,0,0,0,0,0,0,True
rslora_v4_ck50,21,1166,1166,,0,0,0,0,0,0,0,True
rslora_v4_ck50,22,2331,2656,,0,0,0,0,0,0,0,True
rslora_v4_ck50,23,1641,1679,,0,0,0,0,0,0,0,True
rslora_v4_ck50,24,868,868,,0,0,0,0,0,0,0,True
rslora_v4_ck50,25,1462,1462,,0,0,0,0,0,0,0,True
rslora_v4_ck50,26,3228,3958,,1,19,15,20,3,8,66,False
rslora_v4_ck50,27,1926,1982,,0,0,0,0,0,0,0,True
rslora_v4_ck50,28,1303,1336,,0,0,0,0,0,0,0,True
rslora_v4_ck50,29,1541,1674,,0,4,0,0,0,0,4,False
rslora_v4_ck50,30,2579,2782,,0,0,0,0,0,0,0,True
rslora_v4_ck50,31,1364,1633,,0,0,0,0,0,0,0,True
rslora_v4_ck50,32,817,817,,0,0,0,0,0,0,0,True
rslora_v4_ck50,33,2440,2440,,0,0,0,0,0,0,0,True
rslora_v4_ck50,34,1161,1506,,0,9,0,0,0,0,9,False
rslora_v4_ck50,35,567,573,,0,0,0,0,0,0,0,True
rslora_v4_ck50,36,2848,3201,,0,0,0,0,0,0,0,True
rslora_v4_ck50,37,955,1036,,0,0,0,0,0,0,0,True
rslora_v4_ck50,38,1257,1370,,0,0,0,0,0,0,0,True
rslora_v4_ck50,39,670,670,,0,0,0,0,0,0,0,True
rslora_v4_ck50,40,2019,2210,,0,0,0,0,0,0,0,True
rslora_v4_ck50,41,2732,2732,,0,0,0,0,0,0,0,True
rslora_v4_ck50,42,1993,2219,,0,0,0,0,0,0,0,True
rslora_v4_ck50,43,284,297,,0,0,0,0,0,0,0,True
rslora_v4_ck50,44,1289,1372,,0,0,0,0,0,0,0,True
rslora_v4_ck50,45,945,951,,0,0,0,0,0,0,0,True
rslora_v4_ck50,46,1921,2065,,0,0,0,0,0,0,0,True
rslora_v4_ck50,47,1664,1802,,0,0,0,0,0,0,0,True
rslora_v4_ck50,48,135,155,,0,0,0,0,0,0,0,True
rslora_v4_ck50,49,824,824,,0,0,0,0,0,0,0,True
rslora_v4_ck50,50,2367,4169,,0,192,26,112,8,14,352,False
rslora_v4_ck50,51,981,1045,,0,0,0,0,0,0,0,True
rslora_v4_ck50,52,2122,2261,,1,0,0,0,0,0,1,False
rslora_v4_ck50,53,694,694,,0,0,0,0,0,0,0,True
rslora_v4_ck50,54,1806,2255,,0,0,0,0,0,0,0,True
rslora_v4_ck50,55,143,165,,0,0,0,0,0,0,0,True
rslora_v4_ck50,56,2288,2481,,0,0,0,0,0,0,0,True
rslora_v4_ck50,57,592,606,,0,0,0,0,0,0,0,True
rslora_v4_ck50,58,198,223,,0,0,0,0,0,0,0,True
rslora_v4_ck50,59,586,607,,0,0,0,0,0,0,0,True
rslora_v4_ck50,60,165,165,,0,0,0,0,0,0,0,True
rslora_v4_ck50,61,164,169,,0,0,0,0,0,0,0,True
rslora_v4_ck50,62,1916,2150,,0,0,0,0,0,0,0,True
rslora_v4_ck50,63,496,503,,0,0,0,0,0,0,0,True
rslora_v4_ck50,64,1157,1157,,0,0,0,0,0,0,0,True
rslora_v4_ck50,65,2645,2891,,0,0,0,0,0,0,0,True
rslora_v4_ck50,66,1007,1007,,0,0,0,0,0,0,0,True
rslora_v4_ck50,67,716,750,,0,0,0,0,0,0,0,True
rslora_v4_ck50,68,872,8997,,0,195,2,14,12,0,223,False
rslora_v4_ck50,69,1286,9006,,0,191,4,60,11,0,266,False
rslora_v4_ck50,70,1834,1957,,0,0,0,0,0,0,0,True
rslora_v4_ck50,71,3031,3402,,0,0,0,0,0,0,0,True
rslora_v4_ck50,72,1869,2179,,0,0,0,0,0,0,0,True
rslora_v4_ck50,73,496,643,,0,1,0,0,0,0,1,False
rslora_v4_ck50,74,731,731,,0,0,0,0,0,0,0,True
rslora_v4_ck50,75,2569,2838,,0,0,0,0,0,0,0,True
rslora_v4_ck50,76,877,877,,0,0,0,0,0,0,0,True
rslora_v4_ck50,77,1879,1966,,0,0,0,0,0,0,0,True
rslora_v4_ck50,78,947,1038,,0,0,0,0,0,0,0,True
rslora_v4_ck50,79,789,945,,0,4,0,0,0,0,4,False
rslora_v4_ck50,80,655,742,,0,0,0,0,0,0,0,True
rslora_v4_ck50,81,1314,1366,,0,0,0,0,0,0,0,True
rslora_v4_ck50,82,279,301,,0,0,0,0,0,0,0,True
rslora_v4_ck50,83,2281,2378,,0,0,0,0,0,0,0,True
rslora_v4_ck50,84,551,579,,0,0,0,0,0,0,0,True
rslora_v4_ck50,85,1807,1807,,0,0,0,0,0,0,0,True
rslora_v4_ck50,86,860,860,,0,0,0,0,0,0,0,True
rslora_v4_ck50,87,3023,3494,,0,0,0,0,0,0,0,True
rslora_v4_ck50,88,1125,1125,,0,0,0,0,0,0,0,True
rslora_v4_ck50,89,1806,1863,,0,0,0,0,0,0,0,True
rslora_v4_ck50,90,873,873,,0,0,0,0,0,0,0,True
rslora_v4_ck50,91,2023,2116,,0,0,0,0,0,0,0,True
rslora_v4_ck50,92,939,1032,,0,0,0,0,0,0,0,True
rslora_v4_ck50,93,328,328,,0,0,0,0,0,0,0,True
rslora_v4_ck50,94,519,520,,0,0,0,0,0,0,0,True
rslora_v4_ck50,95,193,223,,0,0,0,0,0,0,0,True
rslora_v4_ck50,96,72,75,,0,0,0,0,0,0,0,True
rslora_v4_ck50,97,419,419,,0,0,0,0,0,0,0,True
rslora_v4_ck50,98,499,566,,0,0,0,0,0,0,0,True
rslora_v4_ck50,99,1806,1806,,0,0,0,0,0,0,0,True
rslora_v4_ck50,100,1356,1356,,0,0,0,0,0,0,0,True
rslora_v4_ck50,101,536,609,,0,0,0,0,0,0,0,True
rslora_v4_ck50,102,987,987,,0,0,0,0,0,0,0,True
rslora_v4_ck50,103,2179,2674,,0,0,0,0,0,0,0,True
rslora_v4_ck50,104,1236,1309,,0,0,0,0,0,0,0,True
rslora_v4_ck50,105,2102,2168,,0,0,0,0,0,0,0,True
rslora_v4_ck50,106,1037,1037,,0,0,0,0,0,0,0,True
rslora_v4_ck50,107,1100,1493,,0,0,0,0,0,0,0,True
rslora_v4_ck50,108,2524,4256,,0,184,44,138,13,25,404,False
rslora_v4_ck50,109,562,562,,0,0,0,0,0,0,0,True
rslora_v4_ck50,110,1426,1426,,0,0,0,0,0,0,0,True
rslora_v4_ck50,111,59,59,,0,0,0,0,0,0,0,True
rslora_v4_ck50,112,2212,2638,,0,1,0,0,0,0,1,False
rslora_v4_ck50,113,1238,1238,,0,0,0,0,0,0,0,True
rslora_v4_ck50,114,992,1376,,0,8,0,0,0,0,8,False
rslora_v4_ck50,115,1663,1707,,0,0,0,0,0,0,0,True
rslora_v4_ck50,116,649,688,,0,0,0,0,0,0,0,True
rslora_v4_ck50,117,1539,1539,,0,0,0,0,0,0,0,True
rslora_v4_ck50,118,1347,1443,,0,0,0,0,0,0,0,True
rslora_v4_ck50,119,1834,1904,,0,0,0,0,0,0,0,True
rslora_v4_ck50,120,2392,2392,,0,0,0,0,0,0,0,True
rslora_v4_ck50,121,1218,1218,,0,0,0,0,0,0,0,True
rslora_v4_ck50,122,1534,1700,,0,0,0,0,0,0,0,True
rslora_v4_ck50,123,1404,1428,,0,0,0,0,0,0,0,True
rslora_v4_ck50,124,96,112,,0,0,0,0,0,0,0,True
rslora_v4_ck50,125,1082,1082,,0,0,0,0,0,0,0,True
rslora_v4_ck50,126,563,654,,0,3,0,0,0,0,3,False
rslora_v4_ck50,127,655,655,,0,0,0,0,0,0,0,True
rslora_v4_ck50,128,982,982,,0,0,0,0,0,0,0,True
rslora_v4_ck50,129,638,638,,0,0,0,0,0,0,0,True
rslora_v4_ck50,130,646,646,,0,0,0,0,0,0,0,True
rslora_v4_ck50,131,1110,1110,,0,0,0,0,0,0,0,True
rslora_v4_ck50,132,1385,1609,,0,0,0,0,0,0,0,True
rslora_v4_ck50,133,645,682,,0,0,0,0,0,0,0,True
rslora_v4_ck50,134,741,856,,0,0,0,0,0,0,0,True
rslora_v4_ck50,135,1895,2030,,0,0,0,0,0,0,0,True
rslora_v4_ck50,136,667,676,,0,0,0,0,0,0,0,True
rslora_v4_ck50,137,874,874,,0,0,0,0,0,0,0,True
rslora_v4_ck50,138,329,334,,0,0,0,0,0,0,0,True
rslora_v4_ck50,139,1882,1990,,0,0,0,0,0,0,0,True
rslora_v4_ck50,140,2525,2619,,0,0,0,0,0,0,0,True
rslora_v4_ck50,141,267,267,,0,0,0,0,0,0,0,True
rslora_v4_ck50,142,1214,1214,,0,0,0,0,0,0,0,True
rslora_v4_ck50,143,1267,1497,,0,1,0,0,0,0,1,False
rslora_v4_ck50,144,433,434,,0,0,0,0,0,0,0,True
rslora_v4_ck50,145,2043,2218,,0,0,0,0,0,0,0,True
rslora_v4_ck50,146,2021,2248,,0,0,0,0,0,0,0,True
rslora_v4_ck50,147,1672,1827,,0,0,0,0,0,1,1,False
rslora_v4_ck50,148,337,337,,0,0,0,0,0,0,0,True
rslora_v4_ck50,149,2140,2140,,0,0,0,0,0,0,0,True
rslora_v4_ck50,150,1577,1904,,0,0,0,0,0,0,0,True
rslora_v4_ck50,151,2704,3072,,0,0,0,0,0,0,0,True
rslora_v4_ck50,152,1667,1667,,0,0,0,0,0,0,0,True
rslora_v4_ck50,153,1143,1216,,0,0,0,0,0,0,0,True
rslora_v4_ck50,154,1329,1536,,0,0,0,0,0,0,0,True
rslora_v4_ck50,155,517,544,,0,0,0,0,0,0,0,True
rslora_v4_ck50,156,2335,2781,,0,1,0,0,0,0,1,False
rslora_v4_ck50,157,557,557,,0,0,0,0,0,0,0,True
rslora_v4_ck50,158,1455,1663,,0,0,0,0,0,0,0,True
rslora_v4_ck50,159,507,569,,0,0,0,0,0,0,0,True
rslora_v4_ck50,160,22,22,,0,0,0,0,0,0,0,True
rslora_v4_ck50,161,1549,1606,,0,0,0,0,0,0,0,True
rslora_v4_ck50,162,155,184,,0,0,0,0,0,0,0,True
rslora_v4_ck50,163,658,670,,0,0,0,0,0,0,0,True
rslora_v4_ck50,164,287,287,,0,0,0,0,0,0,0,True
rslora_v4_ck50,165,1178,1178,,0,0,0,0,0,0,0,True
rslora_v4_ck50,166,815,839,,0,0,0,0,0,0,0,True
rslora_v4_ck50,167,142,142,,0,0,0,0,0,0,0,True
rslora_v4_ck50,168,2328,2328,,0,0,0,0,0,0,0,True
rslora_v4_ck50,169,2515,2515,,0,0,0,0,0,1,1,False
rslora_v4_ck50,170,1699,1699,,0,0,0,0,0,0,0,True
rslora_v4_ck50,171,1405,1469,,0,0,0,0,0,0,0,True
rslora_v4_ck50,172,1261,1452,,0,0,0,0,0,0,0,True
rslora_v4_ck50,173,788,788,,0,0,0,0,0,0,0,True
rslora_v4_ck50,174,1484,1562,,0,0,0,0,0,0,0,True
rslora_v4_ck50,175,2098,2341,,0,0,0,0,0,0,0,True
rslora_v4_ck50,176,895,957,,0,0,0,0,0,0,0,True
rslora_v4_ck50,177,1529,1768,,0,0,0,0,0,0,0,True
